Monitoring Location ID,Monitoring Location Name,Monitoring Location Latitude,Monitoring Location Longitude,Monitoring Location Type,Activity Start Date,Result Status,Characteristic Name,Method Speciation,Sample Fraction,Result Value,Result Unit
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,05-11-2015,Accepted,Dissolved oxygen (DO),,,9.32,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,05-11-2015,Accepted,"Depth, Secchi disk depth",,,0.36,m
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,05-11-2015,Accepted,"Depth, Secchi disk depth",,,0.36,m
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,05-11-2015,Accepted,Dissolved oxygen (DO),,,9.24,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,05-11-2015,Accepted,"Depth, Secchi disk depth",,,0.36,m
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,05-11-2015,Accepted,"Temperature, water",,,13.91,deg C
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,05-11-2015,Accepted,"Depth, Secchi disk depth",,,0.36,m
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,05-11-2015,Accepted,pH,,,8.3,None
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,05-11-2015,Accepted,"Temperature, water",,,14.19,deg C
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,05-11-2015,Accepted,pH,,,8.35,None
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,05-11-2015,Accepted,pH,,,8.31,None
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,05-11-2015,Accepted,"Depth, Secchi disk depth",,,0.3,m
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,05-11-2015,Accepted,"Depth, Secchi disk depth",,,0.3,m
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,05-11-2015,Accepted,"Depth, Secchi disk depth",,,0.3,m
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,05-11-2015,Accepted,Dissolved oxygen (DO),,,9.43,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,05-11-2015,Accepted,"Depth, Secchi disk depth",,,0.3,m
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,05-11-2015,Accepted,Dissolved oxygen (DO),,,9.42,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,05-11-2015,Accepted,Dissolved oxygen (DO),,,9.41,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,05-11-2015,Accepted,"Temperature, water",,,14.15,deg C
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,05-11-2015,Accepted,"Depth, Secchi disk depth",,,0.3,m
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,05-11-2015,Accepted,"Temperature, water",,,14.18,deg C
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,05-11-2015,Accepted,Dissolved oxygen (DO),,,9.44,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,05-11-2015,Accepted,"Temperature, water",,,14.2,deg C
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,05-11-2015,Accepted,pH,,,8.3,None
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,05-11-2015,Accepted,"Temperature, water",,,14.2,deg C
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,05-11-2015,Accepted,pH,,,8.3,None
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,05-11-2015,Accepted,Dissolved oxygen (DO),,,9.4,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,05-11-2015,Accepted,pH,,,8.3,None
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,Lake,05-11-2015,Accepted,pH,,,8.6,None
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,Lake,05-11-2015,Accepted,"Temperature, water",,,14.18,deg C
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,Lake,05-11-2015,Accepted,"Depth, Secchi disk depth",,,0.3,m
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,Lake,05-11-2015,Accepted,Dissolved oxygen (DO),,,9.73,mg/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,Lake,05-11-2015,Accepted,"Depth, Secchi disk depth",,,0.3,m
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,Lake,05-11-2015,Accepted,"Temperature, water",,,14.54,deg C
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,Lake,05-11-2015,Accepted,Dissolved oxygen (DO),,,9.78,mg/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,Lake,05-11-2015,Accepted,pH,,,8.42,None
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,Lake,05-11-2015,Accepted,"Temperature, water",,,13.45,deg C
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,Lake,05-11-2015,Accepted,Dissolved oxygen (DO),,,9.34,mg/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,Lake,05-11-2015,Accepted,pH,,,8.34,None
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,Lake,05-11-2015,Accepted,"Depth, Secchi disk depth",,,0.3,m
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,05-11-2015,Accepted,pH,,,8.36,None
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,05-11-2015,Accepted,Dissolved oxygen (DO),,,9.64,mg/l
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,05-11-2015,Accepted,"Depth, Secchi disk depth",,,0.26,m
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,05-11-2015,Accepted,Dissolved oxygen (DO),,,8.77,mg/l
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,05-11-2015,Accepted,pH,,,8.33,None
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,05-11-2015,Accepted,"Temperature, water",,,14.69,deg C
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,05-11-2015,Accepted,pH,,,8.35,None
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,05-11-2015,Accepted,"Depth, Secchi disk depth",,,0.26,m
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,05-11-2015,Accepted,"Temperature, water",,,14.52,deg C
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,05-11-2015,Accepted,pH,,,8.34,None
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,05-11-2015,Accepted,Dissolved oxygen (DO),,,8.77,mg/l
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,05-11-2015,Accepted,"Depth, Secchi disk depth",,,0.26,m
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,05-11-2015,Accepted,"Temperature, water",,,16.99,deg C
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,05-11-2015,Accepted,"Depth, Secchi disk depth",,,0.26,m
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,05-11-2015,Accepted,Dissolved oxygen (DO),,,9.08,mg/l
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,05-11-2015,Accepted,"Temperature, water",,,14.57,deg C
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,05-11-2015,Accepted,"Depth, Secchi disk depth",,,0.26,m
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,05-11-2015,Accepted,"Depth, Secchi disk depth",,,0.26,m
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,05-11-2015,Accepted,"Temperature, water",,,14.98,deg C
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,05-11-2015,Accepted,pH,,,8.37,None
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,05-11-2015,Accepted,Dissolved oxygen (DO),,,9.38,mg/l
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,05-11-2015,Accepted,pH,,,8.34,None
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,05-11-2015,Accepted,Dissolved oxygen (DO),,,8.83,mg/l
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,05-11-2015,Accepted,"Temperature, water",,,14.49,deg C
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,05-11-2015,Accepted,Nitrogen,,Dissolved,0.787,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,05-11-2015,Accepted,Total dissolved solids,,Total,1118,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,05-11-2015,Accepted,Phosphate-phosphorus,as P,Dissolved,0.038,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,05-11-2015,Accepted,Phosphate-phosphorus,as P,Total,0.058,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,05-11-2015,Accepted,pH,,,8.08,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,05-11-2015,Accepted,"Depth, Secchi disk depth",,,0.32,m
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,05-11-2015,Accepted,"Temperature, water",,,14.48,deg C
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,05-11-2015,Accepted,Dissolved oxygen (DO),,,9.04,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,05-11-2015,Accepted,"Depth, Secchi disk depth",,,0.3,m
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,05-11-2015,Accepted,"Temperature, water",,,14.18,deg C
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,05-11-2015,Accepted,Dissolved oxygen (DO),,,9.43,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,05-11-2015,Accepted,pH,,,8.31,None
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,05-11-2015,Accepted,Nitrogen,,Dissolved,0.613,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,05-11-2015,Accepted,Phosphate-phosphorus,as P,Dissolved,0.032,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,05-11-2015,Accepted,Phosphate-phosphorus,as P,Total,0.066,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,05-11-2015,Accepted,Total dissolved solids,,Total,1136,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,Lake,05-11-2015,Accepted,"Depth, Secchi disk depth",,,0.35,m
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,Lake,05-11-2015,Accepted,Dissolved oxygen (DO),,,9.44,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,Lake,05-11-2015,Accepted,pH,,,8.33,None
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,Lake,05-11-2015,Accepted,"Temperature, water",,,14.39,deg C
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,Lake,05-11-2015,Accepted,Nitrogen,,Dissolved,0.692,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,Lake,05-11-2015,Accepted,Total dissolved solids,,Total,1134,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,Lake,05-11-2015,Accepted,"Chlorophyll a, uncorrected for pheophytin",,Total,,ug/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,Lake,05-11-2015,Accepted,"Chlorophyll a, corrected for pheophytin",,Total,,ug/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,Lake,05-11-2015,Accepted,Phosphate-phosphorus,as P,Dissolved,0.035,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,Lake,05-11-2015,Accepted,Phosphate-phosphorus,as P,Total,0.052,mg/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,Lake,05-11-2015,Accepted,pH,,,8.42,None
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,Lake,05-11-2015,Accepted,Dissolved oxygen (DO),,,9.73,mg/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,Lake,05-11-2015,Accepted,"Depth, Secchi disk depth",,,0.3,m
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,Lake,05-11-2015,Accepted,"Temperature, water",,,14.18,deg C
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,Lake,05-11-2015,Accepted,Total dissolved solids,,Total,1150,mg/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,Lake,05-11-2015,Accepted,Phosphate-phosphorus,as P,Total,0.058,mg/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,Lake,05-11-2015,Accepted,Nitrogen,,Dissolved,0.611,mg/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,Lake,05-11-2015,Accepted,"Chlorophyll a, uncorrected for pheophytin",,Total,,ug/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,Lake,05-11-2015,Accepted,Phosphate-phosphorus,as P,Dissolved,0.029,mg/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,Lake,05-11-2015,Accepted,"Chlorophyll a, corrected for pheophytin",,Total,,ug/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,05-11-2015,Accepted,"Temperature, water",,,14.26,deg C
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,05-11-2015,Accepted,pH,,,8.22,None
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,05-11-2015,Accepted,"Depth, Secchi disk depth",,,0.36,m
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,05-11-2015,Accepted,Dissolved oxygen (DO),,,9.48,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,05-11-2015,Accepted,Phosphate-phosphorus,as P,Dissolved,0.032,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,05-11-2015,Accepted,Phosphate-phosphorus,as P,Total,0.045,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,05-11-2015,Accepted,Nitrogen,,Dissolved,0.679,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,05-11-2015,Accepted,"Chlorophyll a, corrected for pheophytin",,Total,,ug/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,05-11-2015,Accepted,"Chlorophyll a, uncorrected for pheophytin",,Total,,ug/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,05-11-2015,Accepted,Total dissolved solids,,Total,1182,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,05-11-2015,Accepted,Nitrogen,,Dissolved,0.637,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,05-11-2015,Accepted,Phosphate-phosphorus,as P,Dissolved,0.034,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,05-11-2015,Accepted,Phosphate-phosphorus,as P,Total,0.062,mg/l
4917450,UTAH LAKE AT MIDDLE OF PROVO BAY,40.18913907,-111.6999312,Lake,05-11-2015,Accepted,"Temperature, water",,,13.73,deg C
4917450,UTAH LAKE AT MIDDLE OF PROVO BAY,40.18913907,-111.6999312,Lake,05-11-2015,Accepted,pH,,,8.55,None
4917450,UTAH LAKE AT MIDDLE OF PROVO BAY,40.18913907,-111.6999312,Lake,05-11-2015,Accepted,Dissolved oxygen (DO),,,9.85,mg/l
4917450,UTAH LAKE AT MIDDLE OF PROVO BAY,40.18913907,-111.6999312,Lake,05-11-2015,Accepted,"Depth, Secchi disk depth",,,0.24,m
4917450,UTAH LAKE AT MIDDLE OF PROVO BAY,40.18913907,-111.6999312,Lake,05-11-2015,Accepted,Total dissolved solids,,Total,850,mg/l
4917450,UTAH LAKE AT MIDDLE OF PROVO BAY,40.18913907,-111.6999312,Lake,05-11-2015,Accepted,Phosphate-phosphorus,as P,Total,0.228,mg/l
4917450,UTAH LAKE AT MIDDLE OF PROVO BAY,40.18913907,-111.6999312,Lake,05-11-2015,Accepted,"Chlorophyll a, uncorrected for pheophytin",,Total,51.2,ug/l
4917450,UTAH LAKE AT MIDDLE OF PROVO BAY,40.18913907,-111.6999312,Lake,05-11-2015,Accepted,Nitrogen,,Dissolved,0.606,mg/l
4917450,UTAH LAKE AT MIDDLE OF PROVO BAY,40.18913907,-111.6999312,Lake,05-11-2015,Accepted,"Chlorophyll a, corrected for pheophytin",,Total,38.72,ug/l
4917450,UTAH LAKE AT MIDDLE OF PROVO BAY,40.18913907,-111.6999312,Lake,05-11-2015,Accepted,Phosphate-phosphorus,as P,Dissolved,0.04,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,05-11-2015,Accepted,"Depth, Secchi disk depth",,,0.4,m
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,05-11-2015,Accepted,pH,,,8.37,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,05-11-2015,Accepted,Dissolved oxygen (DO),,,9.14,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,05-11-2015,Accepted,"Temperature, water",,,14.67,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,05-11-2015,Accepted,Nitrogen,,Dissolved,0.677,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,05-11-2015,Accepted,"Chlorophyll a, corrected for pheophytin",,Total,,ug/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,05-11-2015,Accepted,Phosphate-phosphorus,as P,Total,0.045,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,05-11-2015,Accepted,Total dissolved solids,,Total,1126,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,05-11-2015,Accepted,Phosphate-phosphorus,as P,Dissolved,0.033,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,05-11-2015,Accepted,"Chlorophyll a, uncorrected for pheophytin",,Total,,ug/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,05-11-2015,Accepted,Nitrogen,,Dissolved,0.551,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,05-11-2015,Accepted,Phosphate-phosphorus,as P,Dissolved,0.031,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,05-11-2015,Accepted,Phosphate-phosphorus,as P,Total,0.052,mg/l
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,05-11-2015,Accepted,"Depth, Secchi disk depth",,,0.26,m
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,05-11-2015,Accepted,"Temperature, water",,,14.98,deg C
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,05-11-2015,Accepted,pH,,,8.37,None
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,05-11-2015,Accepted,Dissolved oxygen (DO),,,9.38,mg/l
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,05-11-2015,Accepted,Total dissolved solids,,Total,1130,mg/l
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,05-11-2015,Accepted,Phosphate-phosphorus,as P,Total,0.057,mg/l
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,05-11-2015,Accepted,"Chlorophyll a, uncorrected for pheophytin",,Total,,ug/l
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,05-11-2015,Accepted,Phosphate-phosphorus,as P,Dissolved,0.028,mg/l
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,05-11-2015,Accepted,Nitrogen,,Dissolved,0.555,mg/l
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,05-11-2015,Accepted,"Chlorophyll a, corrected for pheophytin",,Total,,ug/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,06-02-2015,Accepted,"Temperature, water",,,21.54,deg C
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,06-02-2015,Accepted,"Depth, Secchi disk depth",,,0.25,m
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,06-02-2015,Accepted,"Depth, Secchi disk depth",,,0.25,m
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,06-02-2015,Accepted,"Temperature, water",,,21.32,deg C
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,06-02-2015,Accepted,"Depth, Secchi disk depth",,,0.25,m
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,06-02-2015,Accepted,pH,,,8.3,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,06-02-2015,Accepted,pH,,,8.33,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,06-02-2015,Accepted,"Depth, Secchi disk depth",,,0.25,m
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,06-02-2015,Accepted,"Temperature, water",,,21.61,deg C
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,06-02-2015,Accepted,Dissolved oxygen (DO),,,8.02,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,06-02-2015,Accepted,pH,,,8.33,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,06-02-2015,Accepted,Dissolved oxygen (DO),,,7.85,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,06-02-2015,Accepted,pH,,,8.31,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,06-02-2015,Accepted,"Temperature, water",,,21.71,deg C
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,06-02-2015,Accepted,Dissolved oxygen (DO),,,7.66,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,06-02-2015,Accepted,Dissolved oxygen (DO),,,7.41,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,06-02-2015,Accepted,Total dissolved solids,,Total,1142,mg/l
